2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:41,721 [INFO] Received coordinates: 185.0; 380.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,737 [INFO] Received coordinates: 180.0; 380.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,737 [INFO] Received coordinates: 180.0; 375.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,754 [INFO] Received coordinates: 175.0; 375.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,754 [INFO] Received coordinates: 175.0; 370.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,770 [INFO] Received coordinates: 170.0; 370.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,770 [INFO] Received coordinates: 170.0; 365.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,786 [INFO] Received coordinates: 165.0; 365.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,786 [INFO] Received coordinates: 165.0; 360.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,803 [INFO] Received coordinates: 160.0; 360.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,803 [INFO] Received coordinates: 160.0; 355.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,819 [INFO] Received coordinates: 155.0; 355.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,819 [INFO] Received coordinates: 155.0; 350.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,836 [INFO] Received coordinates: 150.0; 350.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,836 [INFO] Received coordinates: 150.0; 345.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,852 [INFO] Received coordinates: 150.0; 340.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,869 [INFO] Received coordinates: 150.0; 335.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,885 [INFO] Received coordinates: 150.0; 330.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,901 [INFO] Received coordinates: 150.0; 325.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,918 [INFO] Received coordinates: 150.0; 320.0 from ('127.0.0.1', 55759)
